#     lambda       flux     stat_error    sys_error  FWHM   quality exposure
# A(Angstroms) erg/s/cm2/A  erg/s/cm2/A  erg/s/cm2/A   A  1=ok,0=bad  secs 
    995.3520   4.7057e-13   0.0000e+00   4.7057e-15    1.99     1       0.00
    996.3500   4.9763e-13   0.0000e+00   4.9763e-15    1.99     1       0.00
    997.3490   5.0912e-13   0.0000e+00   5.0912e-15    1.99     1       0.00
    998.3490   5.1958e-13   0.0000e+00   5.1958e-15    2.00     1       0.00
    999.3490   5.3107e-13   0.0000e+00   5.3107e-15    2.00     1       0.00
   1000.3510   5.4703e-13   0.0000e+00   5.4703e-15    2.00     1       0.00
   1001.3540   5.6483e-13   0.0000e+00   5.6483e-15    2.00     1       0.00
   1002.3580   5.7824e-13   0.0000e+00   5.7824e-15    2.00     1       0.00
   1003.3630   5.8949e-13   0.0000e+00   5.8949e-15    2.01     1       0.00
   1004.3690   5.9404e-13   0.0000e+00   5.9404e-15    2.01     1       0.00
   1005.3760   5.9412e-13   0.0000e+00   5.9412e-15    2.01     1       0.00
   1006.3840   5.9356e-13   0.0000e+00   5.9356e-15    2.01     1       0.00
   1007.3920   5.9819e-13   0.0000e+00   5.9819e-15    2.01     1       0.00
   1008.4020   6.0649e-13   0.0000e+00   6.0649e-15    2.02     1       0.00
   1009.4130   6.1232e-13   0.0000e+00   6.1232e-15    2.02     1       0.00
   1010.4250   6.2533e-13   0.0000e+00   6.2533e-15    2.02     1       0.00
   1011.4380   6.3714e-13   0.0000e+00   6.3714e-15    2.02     1       0.00
   1012.4520   6.4217e-13   0.0000e+00   6.4217e-15    2.02     1       0.00
   1013.4670   6.5310e-13   0.0000e+00   6.5310e-15    2.03     1       0.00
   1014.4830   6.6092e-13   0.0000e+00   6.6092e-15    2.03     1       0.00
   1015.5000   6.7162e-13   0.0000e+00   6.7162e-15    2.03     1       0.00
   1016.5180   6.9109e-13   0.0000e+00   6.9109e-15    2.03     1       0.00
   1017.5370   6.9724e-13   0.0000e+00   6.9724e-15    2.04     1       0.00
   1018.5570   6.8958e-13   0.0000e+00   6.8958e-15    2.04     1       0.00
   1019.5780   6.7752e-13   0.0000e+00   6.7752e-15    2.04     1       0.00
   1020.6010   6.5749e-13   0.0000e+00   6.5749e-15    2.04     1       0.00
   1021.6240   6.2836e-13   0.0000e+00   6.2836e-15    2.04     1       0.00
   1022.6480   5.5940e-13   0.0000e+00   5.5940e-15    2.05     1       0.00
   1023.6730   4.2771e-13   0.0000e+00   4.2771e-15    2.05     1       0.00
   1024.6990   2.5205e-13   0.0000e+00   2.5205e-15    2.05     1       0.00
   1025.7270   1.5388e-13   0.0000e+00   1.5388e-15    2.05     1       0.00
   1026.7550   2.5476e-13   0.0000e+00   2.5476e-15    2.05     1       0.00
   1027.7840   4.3968e-13   0.0000e+00   4.3968e-15    2.06     1       0.00
   1028.8150   5.9707e-13   0.0000e+00   5.9707e-15    2.06     1       0.00
   1029.8460   7.0634e-13   0.0000e+00   7.0634e-15    2.06     1       0.00
   1030.8780   7.6659e-13   0.0000e+00   7.6659e-15    2.06     1       0.00
   1031.9120   8.1089e-13   0.0000e+00   8.1089e-15    2.06     1       0.00
   1032.9460   8.5159e-13   0.0000e+00   8.5159e-15    2.07     1       0.00
   1033.9820   8.7554e-13   0.0000e+00   8.7554e-15    2.07     1       0.00
   1035.0180   8.7394e-13   0.0000e+00   8.7394e-15    2.07     1       0.00
   1036.0560   8.2685e-13   0.0000e+00   8.2685e-15    2.07     1       0.00
   1037.0950   8.2446e-13   0.0000e+00   8.2446e-15    2.07     1       0.00
   1038.1340   9.0666e-13   0.0000e+00   9.0666e-15    2.08     1       0.00
   1039.1750   9.6014e-13   0.0000e+00   9.6014e-15    2.08     1       0.00
   1040.2170   9.8169e-13   0.0000e+00   9.8169e-15    2.08     1       0.00
   1041.2600   9.9845e-13   0.0000e+00   9.9845e-15    2.08     1       0.00
   1042.3030   1.0024e-12   0.0000e+00   1.0024e-14    2.08     1       0.00
   1043.3480   1.0008e-12   0.0000e+00   1.0008e-14    2.09     1       0.00
   1044.3940   1.0168e-12   0.0000e+00   1.0168e-14    2.09     1       0.00
   1045.4410   1.0392e-12   0.0000e+00   1.0392e-14    2.09     1       0.00
   1046.4890   1.0591e-12   0.0000e+00   1.0591e-14    2.09     1       0.00
   1047.5390   1.0639e-12   0.0000e+00   1.0639e-14    2.10     1       0.00
   1048.5890   1.0711e-12   0.0000e+00   1.0711e-14    2.10     1       0.00
   1049.6400   1.1054e-12   0.0000e+00   1.1054e-14    2.10     1       0.00
   1050.6920   1.1301e-12   0.0000e+00   1.1301e-14    2.10     1       0.00
   1051.7450   1.1381e-12   0.0000e+00   1.1381e-14    2.10     1       0.00
   1052.8000   1.1501e-12   0.0000e+00   1.1501e-14    2.11     1       0.00
   1053.8550   1.1700e-12   0.0000e+00   1.1700e-14    2.11     1       0.00
   1054.9120   1.1860e-12   0.0000e+00   1.1860e-14    2.11     1       0.00
   1055.9690   1.2107e-12   0.0000e+00   1.2107e-14    2.11     1       0.00
   1057.0280   1.2395e-12   0.0000e+00   1.2395e-14    2.11     1       0.00
   1058.0880   1.2570e-12   0.0000e+00   1.2570e-14    2.12     1       0.00
   1059.1480   1.2538e-12   0.0000e+00   1.2538e-14    2.12     1       0.00
   1060.2100   1.2594e-12   0.0000e+00   1.2594e-14    2.12     1       0.00
   1061.2730   1.2882e-12   0.0000e+00   1.2882e-14    2.12     1       0.00
   1062.3370   1.2834e-12   0.0000e+00   1.2834e-14    2.12     1       0.00
   1063.4020   1.2746e-12   0.0000e+00   1.2746e-14    2.13     1       0.00
   1064.4680   1.3121e-12   0.0000e+00   1.3121e-14    2.13     1       0.00
   1065.5350   1.3217e-12   0.0000e+00   1.3217e-14    2.13     1       0.00
   1066.6030   1.3073e-12   0.0000e+00   1.3073e-14    2.13     1       0.00
   1067.6730   1.3057e-12   0.0000e+00   1.3057e-14    2.14     1       0.00
